period_end,first,last,period_return,compound_mean_wt,final_score_wt,compound_max,compound_min,headline_count,start_date,end_date,final_score_wt_lag1
2017-01-20,196.6344757080078,196.8776397705078,0.0012366298515276153,0.08275238095238094,0.10083809523809525,0.6369,-0.5994,21,2017-01-10,2017-01-20,0.14049583333333332
2017-02-03,196.36532592773438,199.1351776123047,0.014105604803108962,0.07517241379310345,0.14253189655172413,0.7506,-0.5574,29,2017-01-23,2017-02-03,0.10083809523809525
2017-02-17,198.77915954589844,204.1278839111328,0.02690787292517638,-0.051307407407407406,-0.09877962962962962,0.34,-0.743,27,2017-02-06,2017-02-17,0.14253189655172413
2017-03-03,205.34349060058594,207.019287109375,0.008160942934629656,0.17619545454545452,0.26498295454545456,0.7003,-0.2732,22,2017-02-21,2017-03-03,-0.09877962962962962
2017-03-17,206.40280151367188,206.70773315429688,0.0014773619272061556,0.05537878787878789,0.06983181818181819,0.7184,-0.6808,33,2017-03-06,2017-03-17,0.26498295454545456
2017-03-31,206.48101806640625,205.58274841308594,-0.00435037400402305,0.013232142857142864,0.004206250000000016,0.658,-0.6908,28,2017-03-20,2017-03-31,0.06983181818181819
2017-04-14,205.22520446777344,202.7659454345703,-0.01198322125969331,0.029814705882352948,0.04901102941176472,0.6124,-0.5423,34,2017-04-03,2017-04-13,0.004206250000000016
2017-04-28,204.56240844726562,207.62342834472656,0.014963745884181145,0.025786206896551728,0.04414137931034483,0.8555,-0.6249,29,2017-04-17,2017-04-28,0.04901102941176472
2017-05-12,208.14663696289062,208.4082794189453,0.0012570102494682267,0.006476923076923081,0.028505769230769248,0.6369,-0.4588,26,2017-05-02,2017-05-12,0.04414137931034483
2017-05-26,209.5594024658203,210.7890625,0.005867835180433989,-0.052913333333333326,-0.048537499999999976,0.7717,-0.7003,30,2017-05-15,2017-05-24,0.028505769230769248
2017-06-09,210.60595703125,212.27159118652344,0.007908770382151653,-0.012124999999999997,-0.009042708333333344,0.7579,-0.7626,24,2017-05-30,2017-06-09,-0.048537499999999976
2017-06-23,212.2279510498047,213.0613555908203,0.003926931098816588,0.07892820512820513,0.12016410256410258,0.863,-0.4404,39,2017-06-12,2017-06-23,-0.009042708333333344
2017-07-07,213.20159912109375,212.16754150390625,-0.004850140062036656,0.006746428571428574,-0.005442857142857138,0.6369,-0.8647,28,2017-06-26,2017-07-07,0.12016410256410258
2017-07-21,212.39535522460938,216.3476104736328,0.018608011671648494,0.06464782608695653,0.09874130434782608,0.6369,-0.296,23,2017-07-10,2017-07-20,-0.005442857142857138
2017-08-04,216.2949981689453,216.81204223632812,0.002390457808825408,-0.01867777777777777,0.00027222222222222307,0.4927,-0.5353,18,2017-07-24,2017-08-04,0.09874130434782608
2017-08-18,217.21517944335938,212.69334411621094,-0.020817308158371794,0.03617272727272727,0.0667878787878788,0.6369,-0.4939,33,2017-08-07,2017-08-18,0.00027222222222222307
2017-09-01,212.85983276367188,217.1888885498047,0.020337588966064635,-0.08918461538461539,-0.1023076923076923,0.5719,-0.6597,26,2017-08-21,2017-09-01,0.0667878787878788
2017-09-15,215.62899780273438,219.45562744140625,0.01774635915236522,0.06929230769230768,0.09771634615384615,0.7184,-0.5719,26,2017-09-05,2017-09-15,-0.1023076923076923
2017-09-29,219.92239379882812,221.2522735595703,0.006047041130148312,0.07878461538461538,0.10838749999999998,0.7717,-0.5994,26,2017-09-18,2017-09-29,0.09771634615384615
2017-10-13,222.21214294433594,224.5283203125,0.010423270922436778,-0.043556250000000005,-0.03228906249999999,0.8658,-0.8271,32,2017-10-02,2017-10-13,0.10838749999999998
2017-10-27,224.8277587890625,226.95899963378906,0.0094794381984038,0.042589655172413796,0.05397758620689654,0.6369,-0.7269,29,2017-10-16,2017-10-27,-0.03228906249999999
2017-11-10,226.11349487304688,227.29364013671875,0.0052192606387091445,0.13261875,0.227340625,0.6597,-0.3818,32,2017-10-30,2017-11-10,0.05397758620689654
2017-11-24,227.5050048828125,229.2927703857422,0.00785813702802085,-0.013825000000000004,-0.015339583333333356,0.6369,-0.6808,24,2017-11-13,2017-11-24,0.227340625
2017-12-08,229.17835998535156,233.8282928466797,0.02028958083837118,0.02337619047619048,0.06268452380952381,0.5423,-0.5719,21,2017-11-29,2017-12-08,-0.015339583333333356
2017-12-22,234.5327911376953,236.79385375976562,0.009640709988151919,0.06776666666666668,0.09427142857142859,0.7096,-0.6249,21,2017-12-11,2017-12-22,0.06268452380952381
2018-01-05,236.51060485839844,242.0252685546875,0.02331677135404031,0.27904375,0.43757890625,0.9022,-0.3818,32,2017-12-26,2018-01-05,0.09427142857142859
2018-01-19,242.4678497314453,248.21266174316406,0.023693087632367105,0.18367307692307694,0.2779865384615384,0.7964,-0.2263,26,2018-01-08,2018-01-19,0.43757890625
2018-02-02,250.23077392578125,243.82215881347656,-0.02561081921205055,0.0406046511627907,0.07285872093023255,0.7964,-0.6908,43,2018-01-22,2018-02-02,0.2779865384615384
2018-02-16,233.6248779296875,241.7509002685547,0.03478235028254484,0.090505,0.155531875,0.7876,-0.7579,40,2018-02-05,2018-02-16,0.07285872093023255
2018-03-02,240.23715209960938,238.1834716796875,-0.008548554634340455,-0.0002363636363636381,0.02106931818181818,0.6369,-0.6249,22,2018-02-20,2018-03-02,0.155531875
2018-03-16,240.9364471435547,243.6877899169922,0.011419371398791345,-0.03601562500000001,-0.0694765625,0.5719,-0.8074,32,2018-03-05,2018-03-16,0.02106931818181818
2018-03-30,240.390625,233.86740112304688,-0.027135932929801765,0.036047826086956516,0.0636445652173913,0.4215,-0.5719,23,2018-03-19,2018-03-29,-0.0694765625
2018-04-13,228.81944274902344,235.64479064941406,0.02982853125762075,0.06063888888888888,0.09171527777777778,0.6369,-0.6249,36,2018-04-02,2018-04-13,0.0636445652173913
2018-04-27,237.58218383789062,236.8979034423828,-0.0028801839618357583,0.10862812499999999,0.18656015625,0.6705,-0.4019,32,2018-04-16,2018-04-27,0.09171527777777778
2018-05-11,235.0760040283203,242.4879913330078,0.03153017397639002,0.06171666666666667,0.0986625,0.6908,-0.2263,24,2018-04-30,2018-05-11,0.18656015625
2018-05-25,242.603515625,241.86585998535156,-0.003040580997963227,0.08752758620689657,0.1326543103448276,0.5574,-0.6542,29,2018-05-14,2018-05-25,0.0986625
2018-06-08,239.08413696289062,247.2338409423828,0.03408717986487386,0.07404230769230767,0.12654615384615386,0.743,-0.7717,26,2018-05-29,2018-06-08,0.1326543103448276
2018-06-22,247.56253051757812,245.2640380859375,-0.009284492394043498,0.006353571428571443,-0.007058035714285706,0.5719,-0.8402,28,2018-06-11,2018-06-22,0.12654615384615386
2018-07-06,241.92529296875,245.87109375,0.01630999691197932,0.11138181818181817,0.15953295454545455,0.7717,-0.4767,22,2018-06-25,2018-07-06,-0.007058035714285706
